timestamp,warehouse_name,temperature_c,humidity_pct
2024-03-10 18:00,Mumbai Warehouse,28.6,77.1
2024-03-10 18:00,Ahmedabad Warehouse,34.2,22.0
2024-03-10 18:00,Nagpur Central Warehouse,38.3,20.5
2024-03-10 19:00,Delhi Warehouse,31.4,32.7
2024-03-10 19:00,Chandigarh Warehouse,26.1,43.5
2024-03-10 19:00,Bengaluru Warehouse,22.9,55.8
2024-03-10 19:00,Hyderabad Warehouse,27.5,44.4
2024-03-10 19:00,Kolkata Warehouse,28.4,78.5
2024-03-10 19:00,Bhubaneswar Warehouse,30.3,71.9
2024-03-10 19:00,Mumbai Warehouse,27.7,85.2
2024-03-10 19:00,Ahmedabad Warehouse,32.3,27.6
2024-03-10 19:00,Nagpur Central Warehouse,33.0,22.9
2024-03-10 20:00,Delhi Warehouse,24.6,34.7
2024-03-10 20:00,Chandigarh Warehouse,22.3,43.7
2024-03-10 20:00,Bengaluru Warehouse,21.6,59.1
2024-03-10 20:00,Hyderabad Warehouse,24.5,50.3
2024-03-10 20:00,Kolkata Warehouse,26.9,78.8
2024-03-10 20:00,Bhubaneswar Warehouse,28.7,74.8
2024-03-10 20:00,Mumbai Warehouse,26.1,82.5
2024-03-10 20:00,Ahmedabad Warehouse,29.6,32.0
2024-03-10 20:00,Nagpur Central Warehouse,30.5,21.9
2024-03-10 21:00,Delhi Warehouse,22.5,38.5
2024-03-10 21:00,Chandigarh Warehouse,20.4,45.7
2024-03-10 21:00,Bengaluru Warehouse,20.3,63.5
2024-03-10 21:00,Hyderabad Warehouse,22.6,49.8
2024-03-10 21:00,Kolkata Warehouse,26.0,81.6
2024-03-10 21:00,Bhubaneswar Warehouse,26.7,76.0
2024-03-10 21:00,Mumbai Warehouse,26.8,89.7
2024-03-10 21:00,Ahmedabad Warehouse,26.2,32.5
2024-03-10 21:00,Nagpur Central Warehouse,26.1,28.8
2024-03-10 22:00,Delhi Warehouse,18.3,43.8
2024-03-10 22:00,Chandigarh Warehouse,17.2,48.7
2024-03-10 22:00,Bengaluru Warehouse,18.6,66.7
2024-03-10 22:00,Hyderabad Warehouse,20.3,57.0
2024-03-10 22:00,Kolkata Warehouse,23.4,83.1
2024-03-10 22:00,Bhubaneswar Warehouse,25.5,81.5
2024-03-10 22:00,Mumbai Warehouse,25.6,90.4
2024-03-10 22:00,Ahmedabad Warehouse,22.8,36.5
2024-03-10 22:00,Nagpur Central Warehouse,22.4,30.2
2024-03-10 23:00,Delhi Warehouse,15.7,44.8
2024-03-10 23:00,Chandigarh Warehouse,14.5,55.2
2024-03-10 23:00,Bengaluru Warehouse,17.2,70.8
2024-03-10 23:00,Hyderabad Warehouse,17.1,59.3
2024-03-10 23:00,Kolkata Warehouse,22.3,88.7
2024-03-10 23:00,Bhubaneswar Warehouse,24.3,81.7
2024-03-10 23:00,Mumbai Warehouse,24.5,91.8
2024-03-10 23:00,Ahmedabad Warehouse,19.9,41.0
2024-03-10 23:00,Nagpur Central Warehouse,19.7,31.1
2024-03-11 00:00,Delhi Warehouse,13.9,47.8
2024-03-11 00:00,Chandigarh Warehouse,13.6,54.4
2024-03-11 00:00,Bengaluru Warehouse,15.4,68.8
2024-03-11 00:00,Hyderabad Warehouse,18.6,57.9
2024-03-11 00:00,Kolkata Warehouse,20.7,90.8
2024-03-11 00:00,Bhubaneswar Warehouse,22.8,83.8
2024-03-11 00:00,Mumbai Warehouse,23.7,97.4
2024-03-11 00:00,Ahmedabad Warehouse,17.4,37.8
2024-03-11 00:00,Nagpur Central Warehouse,19.0,34.5
2024-03-11 01:00,Delhi Warehouse,11.1,45.0
2024-03-11 01:00,Chandigarh Warehouse,13.7,54.2
2024-03-11 01:00,Bengaluru Warehouse,15.7,71.2
2024-03-11 01:00,Hyderabad Warehouse,16.4,61.2
2024-03-11 01:00,Kolkata Warehouse,19.9,90.1
2024-03-11 01:00,Bhubaneswar Warehouse,22.6,88.0
2024-03-11 01:00,Mumbai Warehouse,23.1,93.0
2024-03-11 01:00,Ahmedabad Warehouse,16.8,40.2
2024-03-11 01:00,Nagpur Central Warehouse,15.3,38.9
2024-03-11 02:00,Delhi Warehouse,11.8,49.4
2024-03-11 02:00,Chandigarh Warehouse,12.6,53.7
2024-03-11 02:00,Bengaluru Warehouse,15.1,77.3
2024-03-11 02:00,Hyderabad Warehouse,16.5,63.9
2024-03-11 02:00,Kolkata Warehouse,18.9,92.8
2024-03-11 02:00,Bhubaneswar Warehouse,21.6,85.4
2024-03-11 02:00,Mumbai Warehouse,24.3,97.2
2024-03-11 02:00,Ahmedabad Warehouse,15.8,42.8
2024-03-11 02:00,Nagpur Central Warehouse,15.5,35.0
2024-03-11 03:00,Delhi Warehouse,13.3,43.3
2024-03-11 03:00,Chandigarh Warehouse,12.4,53.1
2024-03-11 03:00,Bengaluru Warehouse,14.8,71.2
2024-03-11 03:00,Hyderabad Warehouse,16.5,62.9
2024-03-11 03:00,Kolkata Warehouse,20.7,91.3
2024-03-11 03:00,Bhubaneswar Warehouse,23.1,88.2
2024-03-11 03:00,Mumbai Warehouse,23.4,96.0
2024-03-11 03:00,Ahmedabad Warehouse,17.2,38.2
2024-03-11 03:00,Nagpur Central Warehouse,14.9,36.9
2024-03-11 04:00,Delhi Warehouse,13.2,43.9
2024-03-11 04:00,Chandigarh Warehouse,13.3,53.0
2024-03-11 04:00,Bengaluru Warehouse,15.6,71.9
2024-03-11 04:00,Hyderabad Warehouse,16.3,60.1
2024-03-11 04:00,Kolkata Warehouse,21.8,90.4
2024-03-11 04:00,Bhubaneswar Warehouse,23.3,82.0
2024-03-11 04:00,Mumbai Warehouse,24.4,99.2
2024-03-11 04:00,Ahmedabad Warehouse,17.5,35.9
2024-03-11 04:00,Nagpur Central Warehouse,17.3,36.0
2024-03-11 05:00,Delhi Warehouse,15.6,44.1
2024-03-11 05:00,Chandigarh Warehouse,15.6,51.7
2024-03-11 05:00,Bengaluru Warehouse,16.9,66.4
2024-03-11 05:00,Hyderabad Warehouse,19.4,58.7
2024-03-11 05:00,Kolkata Warehouse,21.7,86.6
2024-03-11 05:00,Bhubaneswar Warehouse,22.6,79.3
2024-03-11 05:00,Mumbai Warehouse,25.0,91.5
2024-03-11 05:00,Ahmedabad Warehouse,19.2,39.5
2024-03-11 05:00,Nagpur Central Warehouse,18.7,32.6
2024-03-11 06:00,Delhi Warehouse,20.4,40.9
2024-03-11 06:00,Chandigarh Warehouse,18.8,48.8
2024-03-11 06:00,Bengaluru Warehouse,18.6,67.0
2024-03-11 06:00,Hyderabad Warehouse,21.4,58.1
2024-03-11 06:00,Kolkata Warehouse,23.1,85.4
2024-03-11 06:00,Bhubaneswar Warehouse,26.0,82.2
2024-03-11 06:00,Mumbai Warehouse,25.7,90.9
2024-03-11 06:00,Ahmedabad Warehouse,22.9,33.6
2024-03-11 06:00,Nagpur Central Warehouse,20.5,34.6
2024-03-11 07:00,Delhi Warehouse,22.6,36.6
2024-03-11 07:00,Chandigarh Warehouse,19.8,47.4
2024-03-11 07:00,Bengaluru Warehouse,18.2,63.1
2024-03-11 07:00,Hyderabad Warehouse,23.3,52.9
2024-03-11 07:00,Kolkata Warehouse,25.2,81.0
2024-03-11 07:00,Bhubaneswar Warehouse,26.2,77.4
2024-03-11 07:00,Mumbai Warehouse,26.4,88.7
2024-03-11 07:00,Ahmedabad Warehouse,24.4,31.9
2024-03-11 07:00,Nagpur Central Warehouse,25.9,28.0
2024-03-11 08:00,Delhi Warehouse,25.1,35.2
2024-03-11 08:00,Chandigarh Warehouse,22.5,42.2
2024-03-11 08:00,Bengaluru Warehouse,21.9,63.1
2024-03-11 08:00,Hyderabad Warehouse,26.1,51.4
2024-03-11 08:00,Kolkata Warehouse,27.0,80.7
2024-03-11 08:00,Bhubaneswar Warehouse,27.9,72.2
2024-03-11 08:00,Mumbai Warehouse,25.7,83.6
2024-03-11 08:00,Ahmedabad Warehouse,29.7,29.9
2024-03-11 08:00,Nagpur Central Warehouse,29.1,23.4
2024-03-11 09:00,Delhi Warehouse,29.5,32.7
2024-03-11 09:00,Chandigarh Warehouse,26.3,39.7
2024-03-11 09:00,Bengaluru Warehouse,21.8,64.0
2024-03-11 09:00,Hyderabad Warehouse,26.9,50.4
2024-03-11 09:00,Kolkata Warehouse,28.9,78.5
2024-03-11 09:00,Bhubaneswar Warehouse,29.2,74.7
2024-03-11 09:00,Mumbai Warehouse,26.2,78.7
2024-03-11 09:00,Ahmedabad Warehouse,31.1,25.6
2024-03-11 09:00,Nagpur Central Warehouse,33.0,21.7
2024-03-11 10:00,Delhi Warehouse,32.0,26.3
2024-03-11 10:00,Chandigarh Warehouse,26.9,40.6
2024-03-11 10:00,Bengaluru Warehouse,23.4,56.6
2024-03-11 10:00,Hyderabad Warehouse,30.0,43.6
2024-03-11 10:00,Kolkata Warehouse,30.3,70.7
2024-03-11 10:00,Bhubaneswar Warehouse,30.2,69.6
2024-03-11 10:00,Mumbai Warehouse,29.2,79.3
2024-03-11 10:00,Ahmedabad Warehouse,36.3,26.4
2024-03-11 10:00,Nagpur Central Warehouse,38.5,19.0
2024-03-11 11:00,Delhi Warehouse,36.3,23.2
2024-03-11 11:00,Chandigarh Warehouse,32.3,40.2
2024-03-11 11:00,Bengaluru Warehouse,24.9,51.9
2024-03-11 11:00,Hyderabad Warehouse,31.0,42.1
2024-03-11 11:00,Kolkata Warehouse,32.8,72.3
2024-03-11 11:00,Bhubaneswar Warehouse,32.0,66.7
2024-03-11 11:00,Mumbai Warehouse,30.7,71.9
2024-03-11 11:00,Ahmedabad Warehouse,38.9,20.4
2024-03-11 11:00,Nagpur Central Warehouse,40.5,17.3
2024-03-11 12:00,Delhi Warehouse,37.1,26.4
2024-03-11 12:00,Chandigarh Warehouse,32.5,33.2
2024-03-11 12:00,Bengaluru Warehouse,26.1,49.7
2024-03-11 12:00,Hyderabad Warehouse,32.2,36.7
2024-03-11 12:00,Kolkata Warehouse,33.4,71.1
2024-03-11 12:00,Bhubaneswar Warehouse,33.0,62.9
2024-03-11 12:00,Mumbai Warehouse,30.7,78.1
2024-03-11 12:00,Ahmedabad Warehouse,40.4,19.0
2024-03-11 12:00,Nagpur Central Warehouse,43.1,15.9
2024-03-11 13:00,Delhi Warehouse,40.3,26.0
2024-03-11 13:00,Chandigarh Warehouse,32.8,33.2
2024-03-11 13:00,Bengaluru Warehouse,27.7,47.1
2024-03-11 13:00,Hyderabad Warehouse,33.6,37.4
2024-03-11 13:00,Kolkata Warehouse,34.7,66.3
2024-03-11 13:00,Bhubaneswar Warehouse,35.2,66.2
2024-03-11 13:00,Mumbai Warehouse,30.3,74.2
2024-03-11 13:00,Ahmedabad Warehouse,41.1,19.2
2024-03-11 13:00,Nagpur Central Warehouse,43.2,11.5
2024-03-11 14:00,Delhi Warehouse,40.9,19.2
2024-03-11 14:00,Chandigarh Warehouse,33.6,30.5
2024-03-11 14:00,Bengaluru Warehouse,26.9,49.1
2024-03-11 14:00,Hyderabad Warehouse,33.7,39.3
2024-03-11 14:00,Kolkata Warehouse,34.2,69.8
2024-03-11 14:00,Bhubaneswar Warehouse,34.4,64.4
2024-03-11 14:00,Mumbai Warehouse,30.7,75.5
2024-03-11 14:00,Ahmedabad Warehouse,42.0,16.8
2024-03-11 14:00,Nagpur Central Warehouse,45.0,14.6
2024-03-11 15:00,Delhi Warehouse,39.7,24.8
2024-03-11 15:00,Chandigarh Warehouse,33.9,31.3
2024-03-11 15:00,Bengaluru Warehouse,27.2,47.2
2024-03-11 15:00,Hyderabad Warehouse,33.9,38.5
2024-03-11 15:00,Kolkata Warehouse,32.6,64.8
2024-03-11 15:00,Bhubaneswar Warehouse,34.0,64.9
2024-03-11 15:00,Mumbai Warehouse,30.0,71.6
2024-03-11 15:00,Ahmedabad Warehouse,41.1,17.5
2024-03-11 15:00,Nagpur Central Warehouse,44.2,12.6
2024-03-11 16:00,Delhi Warehouse,37.8,22.2
2024-03-11 16:00,Chandigarh Warehouse,33.5,33.6
2024-03-11 16:00,Bengaluru Warehouse,26.8,49.9
2024-03-11 16:00,Hyderabad Warehouse,32.3,39.8
2024-03-11 16:00,Kolkata Warehouse,32.6,69.4
2024-03-11 16:00,Bhubaneswar Warehouse,33.3,62.7
2024-03-11 16:00,Mumbai Warehouse,30.1,75.5
2024-03-11 16:00,Ahmedabad Warehouse,40.4,18.3
2024-03-11 16:00,Nagpur Central Warehouse,43.1,12.0
2024-03-11 17:00,Delhi Warehouse,36.5,27.5
2024-03-11 17:00,Chandigarh Warehouse,30.0,34.4
2024-03-11 17:00,Bengaluru Warehouse,25.2,49.7
2024-03-11 17:00,Hyderabad Warehouse,30.4,41.9
2024-03-11 17:00,Kolkata Warehouse,33.4,71.4
2024-03-11 17:00,Bhubaneswar Warehouse,32.5,66.4
2024-03-11 17:00,Mumbai Warehouse,30.7,77.2
2024-03-11 17:00,Ahmedabad Warehouse,38.9,23.5
2024-03-11 17:00,Nagpur Central Warehouse,39.8,17.3
2024-03-11 18:00,Delhi Warehouse,33.3,27.4
2024-03-11 18:00,Chandigarh Warehouse,28.1,39.8
2024-03-11 18:00,Bengaluru Warehouse,23.9,54.7
2024-03-11 18:00,Hyderabad Warehouse,29.9,44.4
2024-03-11 18:00,Kolkata Warehouse,29.4,74.4
2024-03-11 18:00,Bhubaneswar Warehouse,30.4,73.3
2024-03-11 18:00,Mumbai Warehouse,27.8,81.1
2024-03-11 18:00,Ahmedabad Warehouse,36.9,20.6
2024-03-11 18:00,Nagpur Central Warehouse,37.7,19.2
2024-03-11 19:00,Delhi Warehouse,29.5,30.7
2024-03-11 19:00,Chandigarh Warehouse,25.8,43.2
2024-03-11 19:00,Bengaluru Warehouse,21.9,60.8
2024-03-11 19:00,Hyderabad Warehouse,26.8,48.8
2024-03-11 19:00,Kolkata Warehouse,29.6,78.5
2024-03-11 19:00,Bhubaneswar Warehouse,29.0,72.7
2024-03-11 19:00,Mumbai Warehouse,29.5,77.2
2024-03-11 19:00,Ahmedabad Warehouse,32.8,27.7
2024-03-11 19:00,Nagpur Central Warehouse,34.9,23.9
2024-03-11 20:00,Delhi Warehouse,26.0,36.7
2024-03-11 20:00,Chandigarh Warehouse,23.2,46.8
2024-03-11 20:00,Bengaluru Warehouse,20.7,60.9
2024-03-11 20:00,Hyderabad Warehouse,25.9,52.5
2024-03-11 20:00,Kolkata Warehouse,27.6,82.5
2024-03-11 20:00,Bhubaneswar Warehouse,27.4,74.8
2024-03-11 20:00,Mumbai Warehouse,26.7,83.7
2024-03-11 20:00,Ahmedabad Warehouse,29.7,31.9
2024-03-11 20:00,Nagpur Central Warehouse,29.5,24.1
2024-03-11 21:00,Delhi Warehouse,23.1,42.5
2024-03-11 21:00,Chandigarh Warehouse,19.1,48.9
2024-03-11 21:00,Bengaluru Warehouse,19.2,65.2
2024-03-11 21:00,Hyderabad Warehouse,21.4,54.7
2024-03-11 21:00,Kolkata Warehouse,25.6,79.8
2024-03-11 21:00,Bhubaneswar Warehouse,25.9,76.9
2024-03-11 21:00,Mumbai Warehouse,25.7,88.1
2024-03-11 21:00,Ahmedabad Warehouse,25.1,33.5
2024-03-11 21:00,Nagpur Central Warehouse,27.0,28.0
2024-03-11 22:00,Delhi Warehouse,18.6,40.5
2024-03-11 22:00,Chandigarh Warehouse,16.6,50.1
2024-03-11 22:00,Bengaluru Warehouse,17.7,66.6
2024-03-11 22:00,Hyderabad Warehouse,21.1,55.9
2024-03-11 22:00,Kolkata Warehouse,23.9,87.6
2024-03-11 22:00,Bhubaneswar Warehouse,24.0,77.1
2024-03-11 22:00,Mumbai Warehouse,26.3,90.8
2024-03-11 22:00,Ahmedabad Warehouse,23.3,37.1
2024-03-11 22:00,Nagpur Central Warehouse,21.7,31.7
2024-03-11 23:00,Delhi Warehouse,16.1,44.2
2024-03-11 23:00,Chandigarh Warehouse,14.3,55.4
2024-03-11 23:00,Bengaluru Warehouse,17.2,67.0
2024-03-11 23:00,Hyderabad Warehouse,18.3,56.7
2024-03-11 23:00,Kolkata Warehouse,23.3,91.0
2024-03-11 23:00,Bhubaneswar Warehouse,23.8,82.3
2024-03-11 23:00,Mumbai Warehouse,24.0,97.8
2024-03-11 23:00,Ahmedabad Warehouse,18.6,40.3
2024-03-11 23:00,Nagpur Central Warehouse,19.6,31.8
2024-03-12 00:00,Delhi Warehouse,14.1,46.9
2024-03-12 00:00,Chandigarh Warehouse,13.0,57.0
2024-03-12 00:00,Bengaluru Warehouse,15.7,71.8
2024-03-12 00:00,Hyderabad Warehouse,17.5,62.4
2024-03-12 00:00,Kolkata Warehouse,22.2,96.3
2024-03-12 00:00,Bhubaneswar Warehouse,21.7,82.7
2024-03-12 00:00,Mumbai Warehouse,24.5,91.7
2024-03-12 00:00,Ahmedabad Warehouse,18.5,38.4
2024-03-12 00:00,Nagpur Central Warehouse,16.0,35.4
2024-03-12 01:00,Delhi Warehouse,12.0,44.3
2024-03-12 01:00,Chandigarh Warehouse,11.9,57.8
2024-03-12 01:00,Bengaluru Warehouse,14.7,71.1
2024-03-12 01:00,Hyderabad Warehouse,16.6,63.1
2024-03-12 01:00,Kolkata Warehouse,20.4,91.9
2024-03-12 01:00,Bhubaneswar Warehouse,23.0,88.4
2024-03-12 01:00,Mumbai Warehouse,23.0,98.9
2024-03-12 01:00,Ahmedabad Warehouse,16.0,41.7
2024-03-12 01:00,Nagpur Central Warehouse,15.7,37.4
2024-03-12 02:00,Delhi Warehouse,12.1,45.8
2024-03-12 02:00,Chandigarh Warehouse,13.2,56.5
2024-03-12 02:00,Bengaluru Warehouse,14.2,75.7
2024-03-12 02:00,Hyderabad Warehouse,16.7,60.7
2024-03-12 02:00,Kolkata Warehouse,19.7,96.3
2024-03-12 02:00,Bhubaneswar Warehouse,22.5,86.0
2024-03-12 02:00,Mumbai Warehouse,23.3,98.3
2024-03-12 02:00,Ahmedabad Warehouse,16.2,43.0
2024-03-12 02:00,Nagpur Central Warehouse,15.7,38.1
2024-03-12 03:00,Delhi Warehouse,12.6,45.4
2024-03-12 03:00,Chandigarh Warehouse,12.4,55.7
2024-03-12 03:00,Bengaluru Warehouse,14.7,72.7
2024-03-12 03:00,Hyderabad Warehouse,15.6,63.2
2024-03-12 03:00,Kolkata Warehouse,19.6,89.6
2024-03-12 03:00,Bhubaneswar Warehouse,21.7,85.7
2024-03-12 03:00,Mumbai Warehouse,23.4,94.7
2024-03-12 03:00,Ahmedabad Warehouse,15.8,41.7
2024-03-12 03:00,Nagpur Central Warehouse,15.0,37.9
2024-03-12 04:00,Delhi Warehouse,14.6,43.4
2024-03-12 04:00,Chandigarh Warehouse,12.8,54.5
2024-03-12 04:00,Bengaluru Warehouse,17.3,73.6
2024-03-12 04:00,Hyderabad Warehouse,17.0,59.6
2024-03-12 04:00,Kolkata Warehouse,21.4,89.4
2024-03-12 04:00,Bhubaneswar Warehouse,22.8,83.1
2024-03-12 04:00,Mumbai Warehouse,23.2,97.6
2024-03-12 04:00,Ahmedabad Warehouse,17.3,43.1
2024-03-12 04:00,Nagpur Central Warehouse,16.6,34.8
2024-03-12 05:00,Delhi Warehouse,16.5,40.3
2024-03-12 05:00,Chandigarh Warehouse,15.0,49.2
2024-03-12 05:00,Bengaluru Warehouse,16.8,71.3
2024-03-12 05:00,Hyderabad Warehouse,18.6,55.9
2024-03-12 05:00,Kolkata Warehouse,21.6,87.7
2024-03-12 05:00,Bhubaneswar Warehouse,23.0,85.3
2024-03-12 05:00,Mumbai Warehouse,23.7,96.1
2024-03-12 05:00,Ahmedabad Warehouse,18.6,36.9
2024-03-12 05:00,Nagpur Central Warehouse,19.0,32.6
2024-03-12 06:00,Delhi Warehouse,18.8,38.4
2024-03-12 06:00,Chandigarh Warehouse,17.6,50.3
2024-03-12 06:00,Bengaluru Warehouse,17.4,63.5
2024-03-12 06:00,Hyderabad Warehouse,20.6,56.6
2024-03-12 06:00,Kolkata Warehouse,23.8,87.5
2024-03-12 06:00,Bhubaneswar Warehouse,25.6,83.2
2024-03-12 06:00,Mumbai Warehouse,23.7,91.9
2024-03-12 06:00,Ahmedabad Warehouse,23.3,33.6
2024-03-12 06:00,Nagpur Central Warehouse,22.6,33.3
2024-03-12 07:00,Delhi Warehouse,21.9,36.9
2024-03-12 07:00,Chandigarh Warehouse,20.8,50.9
2024-03-12 07:00,Bengaluru Warehouse,20.3,64.7
2024-03-12 07:00,Hyderabad Warehouse,22.1,52.6
2024-03-12 07:00,Kolkata Warehouse,24.6,82.1
2024-03-12 07:00,Bhubaneswar Warehouse,25.3,79.8
2024-03-12 07:00,Mumbai Warehouse,25.7,88.4
2024-03-12 07:00,Ahmedabad Warehouse,26.4,31.5
2024-03-12 07:00,Nagpur Central Warehouse,26.4,28.5
2024-03-12 08:00,Delhi Warehouse,26.2,36.3
2024-03-12 08:00,Chandigarh Warehouse,22.0,41.8
2024-03-12 08:00,Bengaluru Warehouse,20.8,61.9
2024-03-12 08:00,Hyderabad Warehouse,24.4,49.8
2024-03-12 08:00,Kolkata Warehouse,27.3,80.5
2024-03-12 08:00,Bhubaneswar Warehouse,28.1,74.6
2024-03-12 08:00,Mumbai Warehouse,26.3,85.3
2024-03-12 08:00,Ahmedabad Warehouse,29.0,27.6
2024-03-12 08:00,Nagpur Central Warehouse,30.1,24.2
2024-03-12 09:00,Delhi Warehouse,30.1,32.5
2024-03-12 09:00,Chandigarh Warehouse,25.1,43.7
2024-03-12 09:00,Bengaluru Warehouse,21.9,58.4
2024-03-12 09:00,Hyderabad Warehouse,28.4,48.7
2024-03-12 09:00,Kolkata Warehouse,29.6,76.1
2024-03-12 09:00,Bhubaneswar Warehouse,28.1,72.7
2024-03-12 09:00,Mumbai Warehouse,28.5,83.9
2024-03-12 09:00,Ahmedabad Warehouse,32.4,26.1
2024-03-12 09:00,Nagpur Central Warehouse,33.1,17.9
2024-03-12 10:00,Delhi Warehouse,32.1,30.0
2024-03-12 10:00,Chandigarh Warehouse,29.2,38.0
2024-03-12 10:00,Bengaluru Warehouse,22.9,58.9
2024-03-12 10:00,Hyderabad Warehouse,29.1,46.7
2024-03-12 10:00,Kolkata Warehouse,32.0,70.6
2024-03-12 10:00,Bhubaneswar Warehouse,31.0,69.1
2024-03-12 10:00,Mumbai Warehouse,29.2,78.5
2024-03-12 10:00,Ahmedabad Warehouse,35.2,26.9
2024-03-12 10:00,Nagpur Central Warehouse,37.8,20.0
2024-03-12 11:00,Delhi Warehouse,35.6,29.4
2024-03-12 11:00,Chandigarh Warehouse,30.6,32.9
2024-03-12 11:00,Bengaluru Warehouse,26.4,50.0
2024-03-12 11:00,Hyderabad Warehouse,29.8,40.9
2024-03-12 11:00,Kolkata Warehouse,31.6,68.6
2024-03-12 11:00,Bhubaneswar Warehouse,32.7,69.1
2024-03-12 11:00,Mumbai Warehouse,30.1,74.7
2024-03-12 11:00,Ahmedabad Warehouse,38.5,21.7
2024-03-12 11:00,Nagpur Central Warehouse,40.0,14.1
2024-03-12 12:00,Delhi Warehouse,38.7,21.1
2024-03-12 12:00,Chandigarh Warehouse,33.0,33.4
2024-03-12 12:00,Bengaluru Warehouse,25.9,51.6
2024-03-12 12:00,Hyderabad Warehouse,32.9,37.1
2024-03-12 12:00,Kolkata Warehouse,32.3,68.5
2024-03-12 12:00,Bhubaneswar Warehouse,33.2,63.0
2024-03-12 12:00,Mumbai Warehouse,31.6,72.5
2024-03-12 12:00,Ahmedabad Warehouse,40.6,26.2
2024-03-12 12:00,Nagpur Central Warehouse,42.2,15.7
2024-03-12 13:00,Delhi Warehouse,40.0,26.6
2024-03-12 13:00,Chandigarh Warehouse,32.9,34.2
2024-03-12 13:00,Bengaluru Warehouse,27.7,50.8
2024-03-12 13:00,Hyderabad Warehouse,33.5,39.3
2024-03-12 13:00,Kolkata Warehouse,33.4,67.7
2024-03-12 13:00,Bhubaneswar Warehouse,34.7,62.4
2024-03-12 13:00,Mumbai Warehouse,30.7,76.1
2024-03-12 13:00,Ahmedabad Warehouse,40.6,18.2
2024-03-12 13:00,Nagpur Central Warehouse,42.4,13.1
2024-03-12 14:00,Delhi Warehouse,39.0,21.6
2024-03-12 14:00,Chandigarh Warehouse,32.8,32.1
2024-03-12 14:00,Bengaluru Warehouse,26.3,46.1
2024-03-12 14:00,Hyderabad Warehouse,35.4,36.5
2024-03-12 14:00,Kolkata Warehouse,33.6,68.9
2024-03-12 14:00,Bhubaneswar Warehouse,34.3,59.6
2024-03-12 14:00,Mumbai Warehouse,31.8,74.1
2024-03-12 14:00,Ahmedabad Warehouse,42.3,14.3
2024-03-12 14:00,Nagpur Central Warehouse,46.0,14.0
2024-03-12 15:00,Delhi Warehouse,40.3,23.8
2024-03-12 15:00,Chandigarh Warehouse,32.6,32.1
2024-03-12 15:00,Bengaluru Warehouse,28.3,45.4
2024-03-12 15:00,Hyderabad Warehouse,32.9,35.9
2024-03-12 15:00,Kolkata Warehouse,34.4,68.4
2024-03-12 15:00,Bhubaneswar Warehouse,34.3,64.1
2024-03-12 15:00,Mumbai Warehouse,30.8,72.4
2024-03-12 15:00,Ahmedabad Warehouse,40.5,20.6
2024-03-12 15:00,Nagpur Central Warehouse,45.5,15.2
2024-03-12 16:00,Delhi Warehouse,38.7,27.0
2024-03-12 16:00,Chandigarh Warehouse,32.1,33.7
2024-03-12 16:00,Bengaluru Warehouse,26.2,49.2
2024-03-12 16:00,Hyderabad Warehouse,32.8,33.7
2024-03-12 16:00,Kolkata Warehouse,33.0,67.1
2024-03-12 16:00,Bhubaneswar Warehouse,33.9,66.9
2024-03-12 16:00,Mumbai Warehouse,31.0,75.9
2024-03-12 16:00,Ahmedabad Warehouse,40.2,20.1
2024-03-12 16:00,Nagpur Central Warehouse,43.0,16.6
2024-03-12 17:00,Delhi Warehouse,37.3,24.9
2024-03-12 17:00,Chandigarh Warehouse,31.4,33.9
2024-03-12 17:00,Bengaluru Warehouse,25.5,54.2
2024-03-12 17:00,Hyderabad Warehouse,30.4,38.2
2024-03-12 17:00,Kolkata Warehouse,31.9,73.7
2024-03-12 17:00,Bhubaneswar Warehouse,32.4,67.5
2024-03-12 17:00,Mumbai Warehouse,29.0,77.5
2024-03-12 17:00,Ahmedabad Warehouse,38.6,23.4
2024-03-12 17:00,Nagpur Central Warehouse,40.1,16.6
2024-03-12 18:00,Delhi Warehouse,33.9,29.1
2024-03-12 18:00,Chandigarh Warehouse,27.3,39.0
2024-03-12 18:00,Bengaluru Warehouse,22.4,54.1
2024-03-12 18:00,Hyderabad Warehouse,29.1,43.4
2024-03-12 18:00,Kolkata Warehouse,31.5,74.5
2024-03-12 18:00,Bhubaneswar Warehouse,30.7,69.5
2024-03-12 18:00,Mumbai Warehouse,28.8,79.6
2024-03-12 18:00,Ahmedabad Warehouse,35.3,25.6
2024-03-12 18:00,Nagpur Central Warehouse,38.0,19.3
2024-03-12 19:00,Delhi Warehouse,29.9,30.8
2024-03-12 19:00,Chandigarh Warehouse,25.0,39.7
2024-03-12 19:00,Bengaluru Warehouse,21.2,57.5
2024-03-12 19:00,Hyderabad Warehouse,28.0,48.4
2024-03-12 19:00,Kolkata Warehouse,28.7,74.1
2024-03-12 19:00,Bhubaneswar Warehouse,29.7,72.6
2024-03-12 19:00,Mumbai Warehouse,27.8,82.1
2024-03-12 19:00,Ahmedabad Warehouse,32.2,24.5
2024-03-12 19:00,Nagpur Central Warehouse,33.0,19.6
2024-03-12 20:00,Delhi Warehouse,25.1,33.5
2024-03-12 20:00,Chandigarh Warehouse,22.3,43.3
2024-03-12 20:00,Bengaluru Warehouse,20.9,59.6
2024-03-12 20:00,Hyderabad Warehouse,24.2,46.0
2024-03-12 20:00,Kolkata Warehouse,27.1,78.6
2024-03-12 20:00,Bhubaneswar Warehouse,27.6,73.2
